species.ID,subclass,superorder,order,family,genus,species,IUCN_Scientific_name,Recent.taxonomic.revisions,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,IUCN.habitat,mindepth_m,maxdepth_m,mediandepth_m,depthrange_m,min.lat,max.lat,lat.range,area,age.mat,max.age,k,parity.mode,embryo.trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,Data.type,Species.authorship
Hemigaleus_microstoma,sharks,Galeomorphs,Carcharhiniformes,Hemigaleidae,Hemigaleus,Hemigaleus_microstoma,Hemigaleus microstoma,,76.5,114,47,0.00265,3.07,Shelf,Coastal and Continental,1,170,85.5,169,-10.23612503,30.00152779,40.23765281,4299830,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Placental,2,6,3.3,48.35928247,VU,molecular,Bleeker 1852 
Hemipristis_elongata,sharks,Galeomorphs,Carcharhiniformes,Hemigaleidae,Hemipristis,Hemipristis_elongata,Hemipristis elongata,,120,240,48.5,0.00162,3.21,Shelf,Coastal and Continental,1,130,65.5,129,-36.30015447,40.95294571,77.25310018,8672480,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Placental,2,7.5,6,94.34933273,VU,molecular,Klunzinger 1871 
Paragaleus_pectoralis,sharks,Galeomorphs,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus_pectoralis,Paragaleus pectoralis,,82.5,138,47,0.00372,3.11,Shelf,Coastal and Continental,1,100,50.5,99,-19.80625206,35.48804794,55.2943,1459590,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Placental,NA,NA,2,29.50556256,THR,molecular,Garman 1906 
Proscyllium_habereri,sharks,Galeomorphs,Carcharhiniformes,Proscyllidae,Proscyllium,Proscyllium_habereri,Proscyllium habereri,,58,65,NA,0.00389,3.12,Shelf,Coastal and Continental,50,100,75,50,-6.973999978,40.95294571,47.92694569,2296400,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,34.83636337,notTHR,molecular,Hilgendorf 1904 
Gollum_attenuatus,sharks,Galeomorphs,Carcharhiniformes,Pseudotriakidae,Gollum,Gollum_attenuatus,Gollum attenuatus,,70,109,41,0.0031,3.13,Deep,Deepwater,129,724,426.5,595,-40.92975912,-27.36163078,13.56812834,499181,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Oophagy,NA,NA,2,48.99549357,LC,molecular,Garrick 1954 
Pseudotriakis_microdon,sharks,Galeomorphs,Carcharhiniformes,Pseudotriakidae,Pseudotriakis,Pseudotriakis_microdon,Pseudotriakis microdon,,265,295,77.5,0.00363,3.12,Deep,Deepwater,200,1890,1045,1690,-48.48171585,64.42841339,112.9101292,4890080,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Oophagy,NA,NA,2,57.28698301,LC,molecular,de Brito Capello 1868 
Apristurus_albisoma,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_albisoma,Apristurus albisoma,,45,60,NA,0.00316,3.11,Deep,Deepwater,935,1564,1249.5,629,-27.59795809,-21.94980491,5.648153177,202729,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.97928326,LC,molecular,Nakaya & S_ret 1999
Apristurus_ampliceps,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_ampliceps,Apristurus ampliceps,,67,86,NA,0.00316,3.11,Deep,Deepwater,840,1380,1110,540,-49.2177075,-33.35870493,15.85900258,586853,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.04406354,LC,molecular,"Sasahara, Sato & Nakaya 2008 "
Apristurus_aphyodes,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_aphyodes,Apristurus aphyodes,,45,54,NA,0.00316,3.11,Deep,Deepwater,1014,1800,1407,786,45.56103559,66.21633559,20.6553,467478,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,20.98524215,LC,molecular,Nakaya & Stehmann 1998 
Apristurus_australis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_australis,Apristurus australis,,51,61,NA,0.00316,3.11,Deep,Deepwater,590,1000,795,410,-45.33083212,-14.71733394,30.61349818,856566,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,36.73127338,notTHR,molecular,"Sato, Nakaya & Yorozu 2008 "
Apristurus_brunneus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_brunneus,Apristurus brunneus,,50.1,57.8,8,3.68E-07,3.3431,Deep,Deepwater,33,950,491.5,917,-4.946993737,60.09229439,65.03928813,1130330,8,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,20,19.20154234,notTHR,molecular,Gilbert 1892 
Apristurus_exsanguis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_exsanguis,Apristurus exsanguis,,67.5,90.8,NA,0.00316,3.11,Deep,Deepwater,1000,1200,1100,200,-54.7858833,-32.7319104,22.0539729,1275200,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,39.09405027,LC,molecular,"Sato, Nakaya & Stewart 1999 "
Apristurus_fedorovi,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_fedorovi,Apristurus fedorovi,,55.4,68.3,NA,0.00316,3.11,Deep,Deepwater,1200,1200,1200,0,37.13764006,43.12215489,5.984514831,66094,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.04312906,notTHR,molecular,Dolganov 1983 
Apristurus_japonicus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_japonicus,Apristurus japonicus,,55,71,NA,0.00316,3.11,Deep,Deepwater,600,800,700,200,23.0792403,36.97390486,13.89466456,254231,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.37882838,notTHR,molecular,Nakaya 1975 
Apristurus_kampae,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_kampae,Apristurus kampae,,49,59,14,0.0001849,2.421,Deep,Deepwater,180,1888,1034,1708,-2.008485445,42.6850102,44.69349565,435477,6,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,6,18.06289117,notTHR,molecular,Taylor 1972 
Apristurus_laurussonii,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_laurussonii,Apristurus laurussonii,,60,72,NA,0.00316,3.11,Deep,Deepwater,560,2060,1310,1500,26.73944794,64.44744794,37.708,557009,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.18536438,notTHR,molecular,Saemundsson 1922 
Apristurus_longicephalus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_longicephalus,Apristurus longicephalus,,51,60,NA,0.00316,3.11,Deep,Deepwater,500,1140,820,640,-27.05336116,38.29625041,65.34961156,2520320,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,37.41518667,LC,molecular,Nakaya 1975 
Apristurus_macrorhynchus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_macrorhynchus,Apristurus macrorhynchus,,NA,67.4,NA,0.00316,3.11,Deep,Deepwater,220,1140,680,920,19.71309114,35.68694306,15.97385192,404113,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,39.51138483,notTHR,molecular,Tanaka 1909 
Apristurus_manis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_manis,Apristurus manis,,75.8,85.2,NA,0.00316,3.11,Deep,Deepwater,658,1740,1199,1082,-29.38735206,59.40234794,88.7897,376144,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.08296248,LC,molecular,Springer 1979 
Apristurus_melanoasper,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_melanoasper,Apristurus melanoasper,,57,76.1,NA,0.00316,3.11,Deep,Deepwater,512,1520,1016,1008,53.87724794,60.79404794,6.916799999,155274,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.18074095,notTHR,molecular,"Igl_sias, Nakaya & Stehmann 2004 "
Apristurus_microps,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_microps,Apristurus microps,,48.3,56.7,NA,0.00316,3.11,Deep,Deepwater,700,2000,1350,1300,-37.60455206,61.05074794,98.6553,441161,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,7.5,19.05171071,LC,molecular,Gilchrist 1922 
Apristurus_pinguis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_pinguis,Apristurus pinguis,,NA,NA,NA,0.00235,3.13,Deep,Deepwater,200,1040,620,840,-45.03179081,29.33461368,74.36640449,767207,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.76105802,LC,molecular,"Deng, Xiong & Zhan 1983 "
Apristurus_platyrhynchus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_platyrhynchus,Apristurus platyrhynchus,,60,85,NA,0.00316,3.11,Deep,Deepwater,594,985,789.5,391,-36.16760343,36.23665748,72.40426091,647115,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,17.29704037,LC,molecular,Tanaka 1909 
Apristurus_profundorum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_profundorum,Apristurus profundorum,,55,76,NA,0.00316,3.11,Deep,Deepwater,1500,1500,1500,0,15.95114794,61.38754794,45.4364,383224,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.81507229,NA,molecular,Goode & Bean 1896 
Apristurus_sinensis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Apristurus,Apristurus_sinensis,Apristurus sinensis,,NA,NA,NA,0.00316,3.11,Deep,Deepwater,537,537,537,0,-44.84236728,22.26455788,67.10692517,1081370,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,17.3303139,notTHR,molecular,Chu & Hu 1981 
Asymbolus_parvus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Asymbolus,Asymbolus_parvus,Asymbolus parvus,,NA,35.7,NA,0.00316,3.11,Deep,Deepwater,160,360,260,200,-21.65645046,-12.49120546,9.165245008,404769,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.9550937,LC,molecular,"Compagno, Stevens & Last 1999 "
Asymbolus_rubiginosus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Asymbolus,Asymbolus_rubiginosus,Asymbolus rubiginosus,,41,54.9,NA,0.00316,3.11,Deep,Coastal and Continental,25,540,282.5,515,-44.98232646,-26.37350821,18.60881824,294797,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,14,19.8482422,LC,molecular,"Last, Gomon & Gledhill 1999 "
Bythaelurus_canescens,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Bythaelurus,Bythaelurus_canescens,Bythaelurus canescens,,59,124,NA,0.00316,3.11,Deep,Deepwater,200,700,450,500,-48.83314974,-19.57851518,29.25463456,359129,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,31.14799143,notTHR,molecular,GÙnther 1878 
Bythaelurus_dawsoni,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Bythaelurus,Bythaelurus_dawsoni,Bythaelurus dawsoni,,37.5,41.5,11.3,0.00316,3.11,Shelf,Deepwater,50,790,420,740,-54.7858833,-41.98673606,12.79914724,778261,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,7,30.91414745,notTHR,molecular,Springer 1971 
Figaro_boardmani,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Figaro,Figaro_boardmani,Figaro boardmani,,41.5,61,NA,0.00316,3.11,Deep,Deepwater,128,823,475.5,695,-44.98232646,-23.07855251,21.90377395,1250820,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,11,32.66432343,LC,molecular,Whitley 1928 
Galeus_arae,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_arae,Galeus arae,,27.2,32.7,NA,0.00316,3.11,Deep,Deepwater,36,732,384,696,9.564213084,36.59914794,27.03493486,1439120,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,25.94209443,LC,molecular,Nichols 1927 
Galeus_atlanticus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_atlanticus,Galeus atlanticus,,42.5,45,NA,0.0023,3.07,Deep,Deepwater,330,710,520,380,34.82564794,36.69544794,1.8698,35030,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.85818757,NT,molecular,Vaillant 1888 
Galeus_eastmani,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_eastmani,Galeus eastmani,,36.5,50,NA,0.00316,3.11,Deep,Deepwater,100,900,500,800,13.86235604,34.27280087,20.41044483,743663,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,56.10681202,LC,molecular,Jordan & Snyder 1904 
Galeus_melastomus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_melastomus,Galeus melastomus,,56,67,9,0.00316,2.91,Deep,Deepwater,55,2000,1027.5,1945,14.65804794,63.71514794,49.0571,4093820,2.2,5,0.57,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,NA,5,19.9618285,LC,molecular,Rafinesque 1810 
Galeus_murinus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_murinus,Galeus murinus,,46,50,8.5,0.00316,3.11,Deep,Deepwater,380,1731,1055.5,1351,26.38108213,68.71633559,42.33525347,1245150,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,33.23902735,LC,molecular,Collett 1904 
Galeus_polli,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_polli,Galeus polli,,30,42,15,8.00E-04,3.399,Deep,Deepwater,160,720,440,560,-27.46515206,26.92684794,54.392,1417470,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,NA,9,19.93722187,LC,molecular,Cadenat 1959 
Galeus_sauteri,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Galeus,Galeus_sauteri,Galeus sauteri,,41.5,46,NA,0.00316,3.11,Shelf,Coastal and Continental,60,200,130,140,5.61571085,34.79100037,29.17528952,1331480,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,56.10681202,notTHR,molecular,Jordan & Richardson 1909 
Halaelurus_lineatus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Halaelurus,Halaelurus_lineatus,Halaelurus lineatus,,40,56,8,0.00252,3.05,Shelf,Coastal and Continental,1,290,145.5,289,-32.02355206,-17.86837913,14.15517293,250287,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,5,29.40204173,notTHR,molecular,"Bass, D'Aubrey & Kistnasamy 1975 "
Halaelurus_natalensis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Halaelurus,Halaelurus_natalensis,Halaelurus natalensis,,NA,NA,NA,0.00316,3.11,Shelf,Coastal and Continental,1,172,86.5,171,-37.60455206,-28.85830286,8.746249195,239871,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,7.5,29.32870069,notTHR,molecular,Regan 1904 
Halaelurus_sellus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Halaelurus,Halaelurus_sellus,Halaelurus sellus,,34,42,NA,0.00316,3.11,Shelf,Coastal and Continental,110,250,180,140,-26.68030548,-12.1812553,14.49905018,473018,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,6,34.49242995,LC,molecular,"White, Last & Stevens 2007 "
Haploblepharus_edwardsii,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Haploblepharus,Haploblepharus_edwardsii,Haploblepharus edwardsii,,32.5,NA,9.3,0.00316,3.11,Shelf,Coastal and Continental,1,130,65.5,129,-37.57565206,-25.50666375,12.06898831,278582,7,22,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,27.6467808,NT,molecular,Schinz 1822 
Holohalaelurus_regani,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Holohalaelurus,Holohalaelurus_regani,Holohalaelurus regani,,42.5,52,11,0.00316,3.11,Deep,Deepwater,40,910,475,870,-37.60455206,-10.23015206,27.3744,834788,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,37.09551748,LC,molecular,Gilchrist 1922 
Parmaturus_xaniurus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae I,Parmaturus,Parmaturus_xaniurus,Parmaturus xaniurus,,45,61,8.5,1.08E-05,2.845,Deep,Deepwater,91,1251,671,1160,20.93530948,48.16926497,27.23395549,771463,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,24,23,23.0523329,LC,molecular,Gilbert 1892 
Atelomycterus_baliensis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Atelomycterus,Atelomycterus_baliensis,Atelomycterus baliensis,,43,52,NA,0.00316,3.11,Shelf,Coastal and Continental,1,100,50.5,99,-8.785496956,-8.616320492,0.169176464,258.955,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,48.08455417,VU,molecular,"White, Last & Dharmadi 2005 "
Atelomycterus_fasciatus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Atelomycterus,Atelomycterus_fasciatus,Atelomycterus fasciatus,,35.3,45.1,NA,0.00316,3.11,Shelf,Coastal and Continental,27,122,74.5,95,-22.52577782,-17.97346477,4.552313048,137024,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,44.20867946,LC,molecular,Compagno & Stevens 1993 
Atelomycterus_marmoratus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Atelomycterus,Atelomycterus_marmoratus,Atelomycterus marmoratus,,49,70,NA,0.00316,3.11,Shelf,Coastal and Continental,1,100,50.5,99,-10.53231984,26.15313474,36.68545457,5035200,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,47.99435541,NT,molecular,Anonymous [Bennett] 1830 
Atelomycterus_marnkalha,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Atelomycterus,Atelomycterus_marnkalha,Atelomycterus marnkalha,,35.4,48.4,NA,0.00316,3.11,Shelf,Coastal and Continental,11,74,42.5,63,-24.21166611,-8.90344429,15.30822182,760918,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,44.26165841,notTHR,molecular,Jacobsen & Bennett 2007 
Aulohalaelurus_labiosus,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Aulohalaelurus,Aulohalaelurus_labiosus,Aulohalaelurus labiosus,,NA,67,NA,0.00316,3.11,Shelf,Coastal and Continental,1,50,25.5,49,-36.09026667,-28.19870649,7.891560177,171218,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,53.97629528,LC,molecular,Waite 1905 
Schroederichthys_bivius,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae II,Schroederichthys,Schroederichthys_bivius,Schroederichthys bivius,,40,70,17,0.00316,3.11,Shelf,Coastal and Continental,14,359,186.5,345,-57.84865206,-30.00633812,27.84231394,1499420,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,48.06759479,notTHR,molecular,MÙller & Henle 1838 
Cephaloscyllium_albipinnum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_albipinnum,Cephaloscyllium albipinnum,,98,110,NA,0.00802,2.92,Deep,Deepwater,240,550,395,310,-45.33083212,-33.04850384,12.28232828,366617,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,16.82073754,NT,molecular,"Last, Motomura & White 2008 "
Cephaloscyllium_hiscosellum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_hiscosellum,Cephaloscyllium hiscosellum,,46,52,NA,0.00316,3.11,Deep,Deepwater,294,420,357,126,-29.89574657,-16.91120886,12.98453771,187535,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,16.84244365,LC,molecular,White & Ebert 2008 
Cephaloscyllium_laticeps,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_laticeps,Cephaloscyllium laticeps,,80,100,14,0.00802,2.92,Shelf,Coastal and Continental,1,60,30.5,59,-45.78414364,-29.94822132,15.83592232,1131610,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,11,2,17.88064835,LC,molecular,Dum_ril 1853 
Cephaloscyllium_silasi,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_silasi,Cephaloscyllium silasi,,NA,NA,NA,0.00316,3.11,Deep,Deepwater,300,300,300,0,7.75097748,17.53787732,9.786899837,324182,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.79075513,notTHR,molecular,Talwar 1974 
Cephaloscyllium_umbratile,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_umbratile,Cephaloscyllium umbratile,,90.6,114.5,18,0.00316,3.11,Shelf,Coastal and Continental,90,200,145,110,20.95836962,45.82806643,24.8696968,781609,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.79175503,notTHR,molecular,Jordan & Fowler 1903 
Cephaloscyllium_variegatum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_variegatum,Cephaloscyllium variegatum,,NA,74,17,0.00316,3.11,Deep,Deepwater,380,590,485,210,-35.73902504,-15.95964895,19.77937609,316481,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.52603835,NT,molecular,Last & White 2008 
Cephaloscyllium_ventriosum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Cephaloscyllium,Cephaloscyllium_ventriosum,Cephaloscyllium ventriosum,,70,110,14,0.00316,3.11,Shelf,Coastal and Continental,5,457,231,452,-35.66361521,38.15571594,73.81933115,880742,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,8.75,NA,28.10956794,LC,molecular,Garman 1880 
Poroderma_africanum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Poroderma,Poroderma_africanum,Poroderma africanum,,78,97,15.5,0.00802,2.92,Shelf,Deepwater,1,282,141.5,281,-37.60455206,-3.441711277,34.16284078,766558,10,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,6,17.5,37.6011904,NT,molecular,Gmelin 1789 
Poroderma_pantherinum,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Poroderma,Poroderma_pantherinum,Poroderma pantherinum,,60,84,9.5,0.00802,2.92,Shelf,Coastal and Continental,1,256,128.5,255,-37.60455206,-10.95975206,26.6448,1132190,10,15,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,5.5,2,37.6011904,THR,molecular,MÙller & Henle 1838 
Scyliorhinus_canicula,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Scyliorhinus,Scyliorhinus_canicula,Scyliorhinus canicula,,57,71,9.25,0.0018,3.151,Shelf,Coastal and Continental,10,300,155,290,3.45374794,65.90044794,62.4467,3860390,7.6,12,0.15,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,8,45.5,23.89051803,LC,molecular,Linnaeus 1758 
Scyliorhinus_capensis,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Scyliorhinus,Scyliorhinus_capensis,Scyliorhinus capensis,,77.5,122,26,0.00316,3.11,Deep,Deepwater,26,530,278,504,-37.60455206,-19.59604256,18.0085095,612943,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,10.5,28.50130827,NT,molecular,MÙller & Henle 1838 
Scyliorhinus_retifer,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Scyliorhinus,Scyliorhinus_retifer,Scyliorhinus retifer,,47,59,10.5,0.00316,3.11,Deep,Deepwater,73,754,413.5,681,12.12034794,42.6201379,30.49978996,1532530,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,7,48,26.53516346,LC,molecular,Garman 1881 
Scyliorhinus_stellaris,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Scyliorhinus,Scyliorhinus_stellaris,Scyliorhinus stellaris,,NA,162,16,0.00316,3.11,Shelf,Coastal and Continental,1,409,205,408,-6.20565206,67.03264794,73.2383,4292200,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,9,30,24.1185544,NT,molecular,Linnaeus 1758 
Scyliorhinus_torazame,sharks,Galeomorphs,Carcharhiniformes,Scyliorhinidae III,Scyliorhinus,Scyliorhinus_torazame,Scyliorhinus torazame,,39,48,8,0.00316,3.11,Shelf,Coastal and Continental,1,320,160.5,319,7.23E-05,41.44565875,41.44558642,2267050,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,32.92949274,LC,molecular,Tanaka 1908 
Eusphyra_blochii,sharks,Galeomorphs,Carcharhiniformes,Sphyrnidae,Eusphyra,Eusphyra_blochii,Eusphyra blochii,,110,186,45,0.00271,3.56,Shelf,Coastal and Continental,1,200,100.5,199,-26.06653606,30.51833343,56.58486949,9196430,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Placental,1,9.5,8.5,56.6703854,NT,molecular,Cuvier 1816 
Sphyrna_corona,sharks,Galeomorphs,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna_corona,Sphyrna corona,,67,92,23,0.00069,3.372,Shelf,Coastal and Continental,1,200,100.5,199,-18.46195206,31.91462326,50.37657532,1060050,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Placental,NA,NA,2,32.2056557,NT,molecular,Springer 1940 
